TIME,GEO,UNIT,PRODUCT,INDIC_NRG,Value
2007,Portugal,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,4480.5
2007,Portugal,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,867.8
2007,Portugal,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,347.1
2007,Portugal,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,25.6
2007,Portugal,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,2.1
2007,Portugal,Terajoule,Renewable energies,Gross inland consumption,187587.9
2007,Portugal,Terajoule,Hydro power,Gross inland consumption,36331.2
2007,Portugal,Terajoule,Wind power,Gross inland consumption,14533.2
2007,Portugal,Terajoule,Solar thermal,Gross inland consumption,1071
2007,Portugal,Terajoule,Solar photovoltaic,Gross inland consumption,86.4
2007,Romania,Thousand tonnes,Renewable energies,Gross inland consumption,:
2007,Romania,Thousand tonnes,Hydro power,Gross inland consumption,:
2007,Romania,Thousand tonnes,Wind power,Gross inland consumption,:
2007,Romania,Thousand tonnes,Solar thermal,Gross inland consumption,:
2007,Romania,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2007,Romania,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,4748.2
2007,Romania,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,1372.8
2007,Romania,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0.3
2007,Romania,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2007,Romania,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2007,Romania,Terajoule,Renewable energies,Gross inland consumption,198797.6
2007,Romania,Terajoule,Hydro power,Gross inland consumption,57477.6
2007,Romania,Terajoule,Wind power,Gross inland consumption,10.8
2007,Romania,Terajoule,Solar thermal,Gross inland consumption,1
2007,Romania,Terajoule,Solar photovoltaic,Gross inland consumption,0
2007,Slovenia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2007,Slovenia,Thousand tonnes,Hydro power,Gross inland consumption,:
2007,Slovenia,Thousand tonnes,Wind power,Gross inland consumption,:
2007,Slovenia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2007,Slovenia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2007,Slovenia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,726.7
2007,Slovenia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,280.8
2007,Slovenia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2007,Slovenia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2007,Slovenia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2007,Slovenia,Terajoule,Renewable energies,Gross inland consumption,30423.8
2007,Slovenia,Terajoule,Hydro power,Gross inland consumption,11757.6
2007,Slovenia,Terajoule,Wind power,Gross inland consumption,0
2007,Slovenia,Terajoule,Solar thermal,Gross inland consumption,0
2007,Slovenia,Terajoule,Solar photovoltaic,Gross inland consumption,1.6
2007,Slovakia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2007,Slovakia,Thousand tonnes,Hydro power,Gross inland consumption,:
2007,Slovakia,Thousand tonnes,Wind power,Gross inland consumption,:
2007,Slovakia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2007,Slovakia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2007,Slovakia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,942.7
2007,Slovakia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,382.7
2007,Slovakia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0.7
2007,Slovakia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2007,Slovakia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2007,Slovakia,Terajoule,Renewable energies,Gross inland consumption,39470.2
2007,Slovakia,Terajoule,Hydro power,Gross inland consumption,16023.6
2007,Slovakia,Terajoule,Wind power,Gross inland consumption,28.8
2007,Slovakia,Terajoule,Solar thermal,Gross inland consumption,2
2007,Slovakia,Terajoule,Solar photovoltaic,Gross inland consumption,0
2007,Finland,Thousand tonnes,Renewable energies,Gross inland consumption,:
2007,Finland,Thousand tonnes,Hydro power,Gross inland consumption,:
2007,Finland,Thousand tonnes,Wind power,Gross inland consumption,:
2007,Finland,Thousand tonnes,Solar thermal,Gross inland consumption,:
2007,Finland,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2007,Finland,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,8657.3
2007,Finland,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,1219
2007,Finland,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,16.2
2007,Finland,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0.6
2007,Finland,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0.3
2007,Finland,Terajoule,Renewable energies,Gross inland consumption,362464.7
2007,Finland,Terajoule,Hydro power,Gross inland consumption,51037.2
2007,Finland,Terajoule,Wind power,Gross inland consumption,676.8
2007,Finland,Terajoule,Solar thermal,Gross inland consumption,26
2007,Finland,Terajoule,Solar photovoltaic,Gross inland consumption,13.7
2007,Sweden,Thousand tonnes,Renewable energies,Gross inland consumption,:
2007,Sweden,Thousand tonnes,Hydro power,Gross inland consumption,:
2007,Sweden,Thousand tonnes,Wind power,Gross inland consumption,:
2007,Sweden,Thousand tonnes,Solar thermal,Gross inland consumption,:
2007,Sweden,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2007,Sweden,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,15197.9
2007,Sweden,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,5688.7
2007,Sweden,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,123
2007,Sweden,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,8.6
2007,Sweden,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0.3
2007,Sweden,Terajoule,Renewable energies,Gross inland consumption,636305.7
2007,Sweden,Terajoule,Hydro power,Gross inland consumption,238172.4
2007,Sweden,Terajoule,Wind power,Gross inland consumption,5148
2007,Sweden,Terajoule,Solar thermal,Gross inland consumption,360
2007,Sweden,Terajoule,Solar photovoltaic,Gross inland consumption,11.3
2007,United Kingdom,Thousand tonnes,Renewable energies,Gross inland consumption,:
2007,United Kingdom,Thousand tonnes,Hydro power,Gross inland consumption,:
2007,United Kingdom,Thousand tonnes,Wind power,Gross inland consumption,:
2007,United Kingdom,Thousand tonnes,Solar thermal,Gross inland consumption,:
2007,United Kingdom,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2007,United Kingdom,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,4530.2
2007,United Kingdom,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,436.5
2007,United Kingdom,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,453.5
2007,United Kingdom,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,44.9
2007,United Kingdom,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,1.2
2007,United Kingdom,Terajoule,Renewable energies,Gross inland consumption,189668.9
2007,United Kingdom,Terajoule,Hydro power,Gross inland consumption,18277.2
2007,United Kingdom,Terajoule,Wind power,Gross inland consumption,18986.4
2007,United Kingdom,Terajoule,Solar thermal,Gross inland consumption,1879
2007,United Kingdom,Terajoule,Solar photovoltaic,Gross inland consumption,50.4
2007,Iceland,Thousand tonnes,Renewable energies,Gross inland consumption,:
2007,Iceland,Thousand tonnes,Hydro power,Gross inland consumption,:
2007,Iceland,Thousand tonnes,Wind power,Gross inland consumption,:
2007,Iceland,Thousand tonnes,Solar thermal,Gross inland consumption,:
2007,Iceland,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2007,Iceland,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,3849.8
2007,Iceland,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,721.8
2007,Iceland,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2007,Iceland,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2007,Iceland,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2007,Iceland,Terajoule,Renewable energies,Gross inland consumption,161182.4
2007,Iceland,Terajoule,Hydro power,Gross inland consumption,30218.4
2007,Iceland,Terajoule,Wind power,Gross inland consumption,0
2007,Iceland,Terajoule,Solar thermal,Gross inland consumption,0
2007,Iceland,Terajoule,Solar photovoltaic,Gross inland consumption,0
2007,Norway,Thousand tonnes,Renewable energies,Gross inland consumption,:
2007,Norway,Thousand tonnes,Hydro power,Gross inland consumption,:
2007,Norway,Thousand tonnes,Wind power,Gross inland consumption,:
2007,Norway,Thousand tonnes,Solar thermal,Gross inland consumption,:
2007,Norway,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2007,Norway,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,12806.1
2007,Norway,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,11492.3
2007,Norway,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,76.7
2007,Norway,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2007,Norway,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2007,Norway,Terajoule,Renewable energies,Gross inland consumption,536167.6
2007,Norway,Terajoule,Hydro power,Gross inland consumption,481161.6
2007,Norway,Terajoule,Wind power,Gross inland consumption,3211.2
2007,Norway,Terajoule,Solar thermal,Gross inland consumption,0
2007,Norway,Terajoule,Solar photovoltaic,Gross inland consumption,0
2007,Montenegro,Thousand tonnes,Renewable energies,Gross inland consumption,:
2007,Montenegro,Thousand tonnes,Hydro power,Gross inland consumption,:
2007,Montenegro,Thousand tonnes,Wind power,Gross inland consumption,:
2007,Montenegro,Thousand tonnes,Solar thermal,Gross inland consumption,:
2007,Montenegro,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2007,Montenegro,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,262.9
2007,Montenegro,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,110.4
2007,Montenegro,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2007,Montenegro,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2007,Montenegro,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2007,Montenegro,Terajoule,Renewable energies,Gross inland consumption,11008.4
2007,Montenegro,Terajoule,Hydro power,Gross inland consumption,4622.4
2007,Montenegro,Terajoule,Wind power,Gross inland consumption,0
2007,Montenegro,Terajoule,Solar thermal,Gross inland consumption,0
2007,Montenegro,Terajoule,Solar photovoltaic,Gross inland consumption,0
2007,North Macedonia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2007,North Macedonia,Thousand tonnes,Hydro power,Gross inland consumption,:
2007,North Macedonia,Thousand tonnes,Wind power,Gross inland consumption,:
2007,North Macedonia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2007,North Macedonia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2007,North Macedonia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,288.4
2007,North Macedonia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,86.8
2007,North Macedonia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2007,North Macedonia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2007,North Macedonia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2007,North Macedonia,Terajoule,Renewable energies,Gross inland consumption,12075
2007,North Macedonia,Terajoule,Hydro power,Gross inland consumption,3636
2007,North Macedonia,Terajoule,Wind power,Gross inland consumption,0
2007,North Macedonia,Terajoule,Solar thermal,Gross inland consumption,0
2007,North Macedonia,Terajoule,Solar photovoltaic,Gross inland consumption,0
2007,Albania,Thousand tonnes,Renewable energies,Gross inland consumption,:
2007,Albania,Thousand tonnes,Hydro power,Gross inland consumption,:
2007,Albania,Thousand tonnes,Wind power,Gross inland consumption,:
2007,Albania,Thousand tonnes,Solar thermal,Gross inland consumption,:
2007,Albania,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2007,Albania,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,461
2007,Albania,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,239.7
2007,Albania,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2007,Albania,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,6.3
2007,Albania,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2007,Albania,Terajoule,Renewable energies,Gross inland consumption,19302.8
2007,Albania,Terajoule,Hydro power,Gross inland consumption,10036.8
2007,Albania,Terajoule,Wind power,Gross inland consumption,0
2007,Albania,Terajoule,Solar thermal,Gross inland consumption,264
2007,Albania,Terajoule,Solar photovoltaic,Gross inland consumption,0
2007,Serbia,Thousand tonnes,Renewable energies,Gross inland consumption,:
2007,Serbia,Thousand tonnes,Hydro power,Gross inland consumption,:
2007,Serbia,Thousand tonnes,Wind power,Gross inland consumption,:
2007,Serbia,Thousand tonnes,Solar thermal,Gross inland consumption,:
2007,Serbia,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2007,Serbia,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,1667
2007,Serbia,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,863
2007,Serbia,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,0
2007,Serbia,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,0
2007,Serbia,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
2007,Serbia,Terajoule,Renewable energies,Gross inland consumption,69792.2
2007,Serbia,Terajoule,Hydro power,Gross inland consumption,36133.2
2007,Serbia,Terajoule,Wind power,Gross inland consumption,0
2007,Serbia,Terajoule,Solar thermal,Gross inland consumption,0
2007,Serbia,Terajoule,Solar photovoltaic,Gross inland consumption,0
2007,Turkey,Thousand tonnes,Renewable energies,Gross inland consumption,:
2007,Turkey,Thousand tonnes,Hydro power,Gross inland consumption,:
2007,Turkey,Thousand tonnes,Wind power,Gross inland consumption,:
2007,Turkey,Thousand tonnes,Solar thermal,Gross inland consumption,:
2007,Turkey,Thousand tonnes,Solar photovoltaic,Gross inland consumption,:
2007,Turkey,Thousand tonnes of oil equivalent (TOE),Renewable energies,Gross inland consumption,9603.9
2007,Turkey,Thousand tonnes of oil equivalent (TOE),Hydro power,Gross inland consumption,3082.6
2007,Turkey,Thousand tonnes of oil equivalent (TOE),Wind power,Gross inland consumption,30.5
2007,Turkey,Thousand tonnes of oil equivalent (TOE),Solar thermal,Gross inland consumption,419.9
2007,Turkey,Thousand tonnes of oil equivalent (TOE),Solar photovoltaic,Gross inland consumption,0
